Class,Axioms,Coverage
file:/C:/ccviews/forget/experiment/experiment70/ATP,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Ovary,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-19629,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-19628,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-19627,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-19626,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/necrosis,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-19625,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-19624,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/signal-transduction,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/taf15-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/nikkajicompounds,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/myogenesis,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/tissue-growth,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/axon-guidance-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/hema,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/cell-proliferation-regulatory-process,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/nucleotide-excision-repair-pathway,8,0.0101
file:/C:/ccviews/forget/experiment/experiment70/t-cell-receptor-signaling-pathway-in-naive-cd4-t-cells,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/telomere-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/cellular-stress-response,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/dna-directed-rna-polymerase-i-subunit-rpa34,1,0.0013
http://www.w3.org/2002/07/owl#Thing,795,1.0000
file:/C:/ccviews/forget/experiment/experiment70/hmg-family-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/runt-related-transcription-factor-2,12,0.0151
file:/C:/ccviews/forget/experiment/experiment70/p38-alpha-and-p38-beta-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/anus,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/tp63-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/runt-related-transcription-factor-3,8,0.0101
file:/C:/ccviews/forget/experiment/experiment70/Carbon-Skeleton,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/replication-licensing,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/cauliflower-like-mass,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/high-mobility-group-nucleosome-binding-domain-containing-protein-3,11,0.0138
file:/C:/ccviews/forget/experiment/experiment70/Chemical-Bond,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ercc2-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/dna-repair-protein,6,0.0075
file:/C:/ccviews/forget/experiment/experiment70/transcription-regulatory-protein,10,0.0126
file:/C:/ccviews/forget/experiment/experiment70/viral-disease,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/modified-electroconvulsive-treatment,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/mcm-protein,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/apoptosis,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/cockayne-syndrome,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/dna-directed-rna-polymerase-ii-subunit-rpb1,17,0.0214
file:/C:/ccviews/forget/experiment/experiment70/Transcription,241,0.3031
file:/C:/ccviews/forget/experiment/experiment70/protein-mdm4,8,0.0101
file:/C:/ccviews/forget/experiment/experiment70/Decomposition-Reaction,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/hmgb-family-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Copy,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/b-tfiid-subunit-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/adipose-tissue,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/perianal-warts,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/electroconvulsive-therapy-nos,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/placenta,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/cerebrooculofacioskeletal-syndrome,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/electroconvulsive-therapy,11,0.0138
file:/C:/ccviews/forget/experiment/experiment70/Change,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/transcriptional-activation,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-18969,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/trans-activator-protein-bzlf1,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Operon,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Protein,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/rna-polymerase-iii-transcription-pathway,10,0.0126
file:/C:/ccviews/forget/experiment/experiment70/protein-atonal-homolog-1,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/gtf3c2-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/at-hook-motif,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/nfatc2-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/other-parts-of-nervous-system-operations,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Organic-Molecule,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/tfiih-basal-transcription-factor-complex-helicase-xpb-subunit,17,0.0214
file:/C:/ccviews/forget/experiment/experiment70/b-cell-receptor-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/chromatin-remodeling-factor,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/runx2-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/pathogenic-escherichia-coli-infection-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Phosphodiester-Bond,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/tyrosine-kinase-domain,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/giant-condyloma-acuminatum,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/Nucleic-Acid,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ribosomal-biogenesis-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/shox-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Polymer,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/yeats4-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/sox9-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/myocd-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-18970,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/non-receptor-type-protein-tyrosine-phosphatase,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Prime-End,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Genome,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/subsequent-treatment-in-course-of-electroconvulsive-therapy,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/other-specified-electroconvulsive-therapy,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/hepatocyte-growth-factor-receptor-signaling-pathway-biocarta,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Trancription-In-Mitochondria,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/tgf-beta-receptor-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/protein-kinase-protein-phosphorylation,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/infection-control-practitioners,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/Negative-Gene-Regulation,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ptb-domain,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/zic3-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/necrolysis-epidermal,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Regulatory-Gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/dna-,10,0.0126
file:/C:/ccviews/forget/experiment/experiment70/mef2b-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/nfe2-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/regulation-of-nuclear-smad23-signaling-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/hoxb13-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Eukaryotic-Transcription-Initiation,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Nucleus,16,0.0201
file:/C:/ccviews/forget/experiment/experiment70/megakaryocyte-differentiation,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/chromatin-assembly-factor-i,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Amphipathic-Molecule,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/skin-disorders-severe-generalized,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/vaginal-condyloma-acuminatum,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/cell-adhesion-process,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/MRNA,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-4763,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/buschke-lowenstein-tumor,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/cyclin-dependent-kinase-7,17,0.0214
file:/C:/ccviews/forget/experiment/experiment70/ID-4760,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-4762,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/t-cell-activation-co-stimulatory-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-4761,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Nucleosome,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/transcription-elongation-factor-a-protein-1,9,0.0113
file:/C:/ccviews/forget/experiment/experiment70/ptc1-regulation-of-cell-cycle-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/therapeutic-procedure,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Virus,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/myoblast-determination-protein-1,15,0.0189
file:/C:/ccviews/forget/experiment/experiment70/transcription-initiation-factor-tfiid-subunit-8,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/runx3-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/gtf3c1-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/vegfr1-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/gtf2h4-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/estrogen-receptor-regulation-by-carm1-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/pitx2-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/action-and-behavior,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/mcm5-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/Nucleoside-Monophosphate,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/myristicaceae,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/protein-dephosphorylation,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/hmgn-family-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/doublesex--and-mab-3-related-transcription-factor-1,7,0.0088
file:/C:/ccviews/forget/experiment/experiment70/zic1-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/urethra,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/hswi-snf-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/Reverse-Transcription,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Transcription-Of-Bicoid-Gene,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/pyrones,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/jak-stat-signaling-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/huntingtons-disease-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/plagl2-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/cd3eap-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/nfatc3-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/hmga-family-protein,9,0.0113
file:/C:/ccviews/forget/experiment/experiment70/nervous-system-development,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/DNA-Primer,12,0.0151
file:/C:/ccviews/forget/experiment/experiment70/natural-killer-cell-mediated-cytotoxicity-pathway,4,0.0050
file:/C:/ccviews/forget/experiment/experiment70/Spatial-Entity,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/canonical-hmg-protein,6,0.0075
file:/C:/ccviews/forget/experiment/experiment70/myocardin,11,0.0138
file:/C:/ccviews/forget/experiment/experiment70/protein-serinethreonine-phosphatase,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/cardiac-muscle-contraction,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/condyloma-acuminatum-with-dysplasia,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/igf1-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Euchromatin,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/fat-body,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/DNA-Polymerase-III,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ercc3-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/vulvar-condyloma-acuminatum,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/hmgn-family-protein,10,0.0126
file:/C:/ccviews/forget/experiment/experiment70/rna-polymerase-assembly-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/hmg-box,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/xeroderma-pigmentosum-complementation-group-a,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/xeroderma-pigmentosum-complementation-group-d,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Allosteric-Protein,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ikzf3-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/protein-tyrosine-kinase,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/rai1-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/cdk7-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/ID-17141,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/long-term-depression-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/ID-17142,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/wart,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/condyloma-anal,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/rna-polymerase-ii,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/chromatin-assembly-factor-1-subunit-a,11,0.0138
file:/C:/ccviews/forget/experiment/experiment70/burkitt-lymphoma,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/pax1-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Central-Dogma,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/ID-10841,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/atpase,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/tfiih-core-subunit-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/ID-16025,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/ID-19654,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/pyrimidine-metabolism-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Transcription-Initiation,5,0.0063
file:/C:/ccviews/forget/experiment/experiment70/tbx21-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Length-Value,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/viral-myocarditis-pathway,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/human,32,0.0403
file:/C:/ccviews/forget/experiment/experiment70/Determined-By,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Inducer,2,0.0025
file:/C:/ccviews/forget/experiment/experiment70/Chromosome,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/tfeb-gene,3,0.0038
file:/C:/ccviews/forget/experiment/experiment70/sox6-gene,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/first-treatment-in-a-course-of-electroconvulsive-therapy,1,0.0013
file:/C:/ccviews/forget/experiment/experiment70/Transmit,4,0.0050
